reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,content_cleaned
6d85068d-abd8-45df-8e32-3195e176602d,G,https://play-lh.googleusercontent.com/a-/ALV-UjXVP8L9XTuEDq0B5roZ1KRb-3Egnof2P_bkuFT72g90rJaMGZCK,"Cópia barata de Boom arena, lixo total feito só para ganhar dinheiro",1,0,130300006,2025-12-01 09:15:07,,,130300006,cpia barata boom arena lixo total feito para ganhar dinheiro
c5f012e3-539b-4aa0-ab3e-f0f20b377c10,Wyatt Ferguson,https://play-lh.googleusercontent.com/a-/ALV-UjUotnzVq10ZOqNl9zj0V9AP0hZoaiF58tFAqIkQ9lAOEoEnh_1W,add voice chat,3,0,130300006,2025-12-01 09:13:37,,,130300006,add voice chat
c3d4299b-2000-4508-882d-879738ce7e26,Ahmad Mohammed,https://play-lh.googleusercontent.com/a-/ALV-UjXOmP9owEJ0Q4WCM_jcTkUmw-_iT_KBgczp8_yjHC1FKibTG1E,Its a fun game to play when you have a free time ❤️,5,0,130300006,2025-12-01 09:04:38,,,130300006,fun game play free time
7333bd1e-5d48-4220-b856-1aa5ec589934,Sharva Joshi,https://play-lh.googleusercontent.com/a-/ALV-UjU0JcOxJ29rRGHB6Baw4S_yyt7zGSY9faMdUH62WIS00LJJnqce,now this game is only about pay to win. now🫠🫠....,3,0,130300006,2025-12-01 09:04:01,,,130300006,game pay win
c1b8b2d5-d2e0-475a-8d8d-51b57aca8ac2,Xander Carlson,https://play-lh.googleusercontent.com/a-/ALV-UjUGNpLJUtrsFwdOplNqN76GjAvu1NQmd0VU-qad8alE9pA_-pw,so fun and so addicting,5,0,120169018,2025-12-01 09:02:43,,,120169018,fun addicting
19c63f9e-a60b-4a54-ac64-6ca4ad726ca1,sean atkins,https://play-lh.googleusercontent.com/a-/ALV-UjVHBkYCjH0x4I9c5Iw59osIxlvx2JP6e__jXE_iruuPa9-kZnpj,great game to enjoy 😉,5,0,130300006,2025-12-01 09:02:16,,,130300006,great game enjoy
b1961b04-78d8-4128-9b97-107418af14cf,Michael Bailey,https://play-lh.googleusercontent.com/a/ACg8ocLgCKO5lT_Uks_sT1M56c5uiHi8KRN1oiKISeyNDc-MsllanA=mo,Ef supercell,1,1,130300006,2025-12-01 08:55:30,,,130300006,supercell
1250dc6c-f835-4bff-b416-dab8c782f54b,hazrina ina,https://play-lh.googleusercontent.com/a/ACg8ocLuYl1H5n2f90ZISdIAMcowRq7NVXiCA7pTx4hrXH8dJH1X=mo,"I'll give it a zero. But there are no zero, stars.",1,1,130300006,2025-12-01 08:51:47,,,130300006,ill give zero zero star
87a518ad-5b59-420a-9a96-4edaf9a3cfc5,Rio Luxury,https://play-lh.googleusercontent.com/a/ACg8ocJrzXa0cntjtRZ-5zGeF41h0G2MG4Ihq7bcTAW07qWBVNnn=mo,bad matchups,1,0,,2025-12-01 08:50:21,,,,bad matchup
eca4c14e-35a7-45ad-a5f0-7b1518a7183f,boiy doi,https://play-lh.googleusercontent.com/a/ACg8ocKpmbNTzVdg00F2VY-701vaPbXNKuPUVYSj6XDW7xdL5nQUAg=mo,good game!,5,0,130300006,2025-12-01 08:49:44,,,130300006,good game
bbf94d36-7ece-483f-9348-184481453360,Mahiul Alam,https://play-lh.googleusercontent.com/a-/ALV-UjW_gXKGwUib5KDyxgHjnj5Duqo9oJsVa23Ci9DPDnx51yaeQ9ki,"It's a great game, i enjoy everything",5,0,130300006,2025-12-01 08:47:40,,,130300006,great game enjoy everything
92938396-b47b-411c-a11b-8e7031ffbcb8,Declan Mcmillen,https://play-lh.googleusercontent.com/a/ACg8ocK-uaG_M_-2dFWfKi21Vi3ydYfI3DdZHKbdBKUbErPg1WgqMyQ=mo,Very fun until you get stuck in an arena for 5 months!!!!,5,0,130300006,2025-12-01 08:47:03,,,130300006,fun get stick arena month
1a6ec837-c104-4471-9209-04635da9b176,Cody Gakpo,https://play-lh.googleusercontent.com/a-/ALV-UjXqsZNpf_Xj8IximCx35sgVMJNKw3EM0ISyUl91pxPAUdE80ec,ts so tuff fr,5,0,130300006,2025-12-01 08:45:47,,,130300006,tuff
75f1c765-6bae-473f-92b3-6e537b67765a,louis medrano,https://play-lh.googleusercontent.com/a/ACg8ocIp8kvYq22QR20sFvZm4aeNJ5JsFew2Rxri0qr2tfgr1CuVxw=mo,can cure depresion,5,0,130300006,2025-12-01 08:45:30,,,130300006,cure depresion
b1410a61-1f0d-4b8c-b5ff-90b57ea62264,Kenneth Chang,https://play-lh.googleusercontent.com/a/ACg8ocLDDefG-bKlaDgleP8g8VnjM-uKeiEBo-Ff02gZji4gJoFUrg=mo,"The matchmaking sucks, I can't find people that don't have max cards",1,2,90198022,2025-12-01 08:42:03,,,90198022,matchmaking suck cant find people dont max card
e189b4fb-556a-47be-b4ba-c2800f3ccaea,Jeff Daudet,https://play-lh.googleusercontent.com/a-/ALV-UjVSm-2dSWIcMYB0Xuy5xHvCOmUYAWzc4NHvsnIfINcBjHmWr1iT,it is the best game i have ever played,5,0,130300006,2025-12-01 08:41:53,,,130300006,best game ever play
575df1fa-e235-4892-91ea-776f0cccbb89,Scott,https://play-lh.googleusercontent.com/a/ACg8ocLgAj_l9gC6ZhoFgfLxNw2kpuBLRVdi0mbOd_BuMkn9DbUhEg=mo,the matchmaking in this game is completely stupid. why do I always come up against people with higher level towers and cards all the time. but never against lower people or people the same level. game is pay to win and the clan matches are even worse,1,1,130300006,2025-12-01 08:40:46,,,130300006,matchmaking game completely stupid always come people high level tower card time never low people people level game pay win clan match even bad
a6718375-4993-4a5b-b3de-5c3a520af736,Micah,https://play-lh.googleusercontent.com/a-/ALV-UjUDnro-rjubpO3WUwoBXI0lRg7mwIrA5HHOoC1eCWM915-FsFWu,it so peak,5,0,130300006,2025-12-01 08:39:38,,,130300006,peak
004a51f0-e434-4541-8807-98a61a75aa41,Dean Hayward,https://play-lh.googleusercontent.com/a-/ALV-UjU74hfHw5SHkLWP6hxbJHkj3-q-mNE7BZpijVNLUHW7V8YQGlI,I used to play this game a lot and was in arena 13 but when I came back 3 years later I'm in arena 12. This would be fine with me except for the fact that everyone I play against has dagger dutchess and I don't. It says I need cards but I'm not sure how tot get those. -_- my only complaint is so make getting cards easier. EDIT: ITS TOO P2W,3,0,130300006,2025-12-01 08:37:07,,,130300006,use play game lot arena come back year later arena would fine except fact everyone play dagger dutchess dont say need card sure tot get complaint make get card easy edit
3ff61f93-b3f7-4bd3-b19b-3652527f7baa,James DMurdoch,https://play-lh.googleusercontent.com/a-/ALV-UjUSfvC26MJNfmeiyxd_fhCEXs5RrqbrSjJdt5ls8estHSSQw3W4,Hey supercell. all I play is 2v2. if I only leave 1 match and you put me on a timeout then I just want play your bomb pay to play game.,1,0,130300006,2025-12-01 08:32:10,,,130300006,hey supercell play leave match put timeout want play bomb pay play game
cfdffbd1-a0bb-4b89-9396-786e10791bbe,Raian Pugi,https://play-lh.googleusercontent.com/a-/ALV-UjU2ew2YDy4kFILHy46DKjwbmO51XqyTjSva52Av2RkXH2-z0sUg,"p2w game unfair matchmaking, thanks for ruining my favourite game",1,0,130300006,2025-12-01 08:21:56,,,130300006,game unfair matchmaking thanks ruin favourite game
747a6640-75a7-4625-a3bc-797dfe96c1d8,Adriel,https://play-lh.googleusercontent.com/a/ACg8ocIivvCpI42Ftnhfr8Jv5sPf4h3WqInevZL1k6-ZdxvVNu8w1w=mo,this game is good,5,0,130300006,2025-12-01 08:21:52,,,130300006,game good
40007002-b6fd-4a8e-98c8-58592e011bc1,Minh,https://play-lh.googleusercontent.com/a/ACg8ocIGRkXvYKSjy2WyWaGoPE9d_ZIJDuw5zQRmTZ3AoBPW9EMwGw=mo,archer queen😍😍😍,5,0,130300006,2025-12-01 08:15:39,,,130300006,archer queen
8f51ac52-2e33-44be-8859-56a97fb92c97,Easton Jameson,https://play-lh.googleusercontent.com/a-/ALV-UjUNjKNOozMx7Va7vp8ZsxZQxU-r08agzOHCiancXl6arU8yqIg,i like this game,5,0,130300006,2025-12-01 08:09:29,,,130300006,like game
23925e6f-b300-4ba5-a39e-5ea4b2d0d163,ChrisJen Schejbal,https://play-lh.googleusercontent.com/a-/ALV-UjXKd6IbcVD81mZ4Eg5r-EH4RIYgKmWfX0_OobfH4BsyPqLyPGUe,amazing game,5,0,130300006,2025-12-01 08:07:37,,,130300006,amazing game
d62bd006-1095-40a5-975c-e64d018e8042,Ethan Baeza,https://play-lh.googleusercontent.com/a/ACg8ocIhrVr5VJt_DG1OXb3TJi6-rlF9G7wszuJOYX0CJRucc9T0XM4=mo,great game but needs a lot of skill to play,5,0,130300006,2025-12-01 07:56:49,,,130300006,great game need lot skill play
4ffbdb26-19d1-41c1-8d5a-55b53683c021,Mk King,https://play-lh.googleusercontent.com/a/ACg8ocJSn5_Nf7YkDnrBisnjIy_wVNIN9X-h0-xf5c9mmovYwKEmzg=mo,"im in arena 18 and im having the time of life, although i wish it wasnt hard to get lvl 16 but the game is still fun",5,0,130300006,2025-12-01 07:46:38,,,130300006,arena time life although wish wasnt hard get lvl game still fun
a26fc7c7-e820-40b0-a3a8-915f3ff8af22,Ahmad Batayneh,https://play-lh.googleusercontent.com/a-/ALV-UjWRf_gaanz-f3FLu6X8IBZCPSiVc5IokmQyFAiR4eggVQfe8lL_,every time I work hard to max my deck they increase the level limit.,1,0,130300006,2025-12-01 07:43:21,,,130300006,every time work hard max deck increase level limit
53d9f792-0d70-4e6d-a6f7-1dd552a6fe9f,Dayday Wilder,https://play-lh.googleusercontent.com/a-/ALV-UjXdbDplsyyybpKffmdpTz0yx4kvflrYQ2EMssE6YQW8RZPZRIU,vedry good,5,0,130300006,2025-12-01 07:31:17,,,130300006,vedry good
7f166f44-185e-47e3-97fe-acd086151324,Caleb Mixan,https://play-lh.googleusercontent.com/a/ACg8ocJ0N73MD1YUcxSFcheXNN7NzTxAxsTWy6naeRvo-nhM0wDmiw=mo,worst cash grab ever you play for a month then everyone pays for stuff while your stuck undeveloped and having no evos,1,0,130300006,2025-12-01 07:28:05,,,130300006,bad cash grab ever play month everyone pay stuff stuck undeveloped evos
3326fba8-2f25-47bd-a8bb-09f64dc2991a,Nick Courtright,https://play-lh.googleusercontent.com/a/ACg8ocKwjCG8W8eMHzAQaOb1l4saJq94jqIyyJrteza1-dtJMdEdMg=mo,good,5,0,130300006,2025-12-01 07:26:15,,,130300006,good
35584fe2-1477-4bf6-8e41-bbbe0b3ae634,Josiah Brown,https://play-lh.googleusercontent.com/a-/ALV-UjUFffleu4uqhqT9Rpr5WXJEAw5khqwM_WW6Orw3a7F7teBESCs,"fun but fix the stupid matchmaker. Ive been playing for a few months and I have hit the point where I am ready to delete the game because of the matchmaker. whenever I start a clan battle it gives me people who have all of their cards that are 2 levels higher than my highest card. if this isn't fixed within an update or two, I'm deleting the game. I have no patience for cash grabs like this",2,0,130300006,2025-12-01 07:25:54,,,130300006,fun fix stupid matchmaker ive play month hit point ready delete game matchmaker whenever start clan battle give people card level higher high card isnt fix within update two delete game patience cash grab like
5b0e1d60-6e71-44c5-94c1-da9ed0a2cc17,Jack Smith,https://play-lh.googleusercontent.com/a/ACg8ocJcKOGV2JOPAxzb3E9GJFTpio8P93m_knl14voSAxAOCQ6EQA=mo,best game u ever play,5,0,130300006,2025-12-01 07:22:50,,,130300006,best game ever play
d5e4b72b-d8ef-4bf9-87cb-cf75cd0d8867,BlueGrizzly37,https://play-lh.googleusercontent.com/a/ACg8ocJJAhNm6MQ03u9Qd3VqaesS3h1ETKscc1P3oaIMuk6mTLlO1w=mo,buff the megaknight,5,0,130300006,2025-12-01 07:22:16,,,130300006,buff megaknight
a6a06824-6818-46e3-8853-f89a1da97c68,Angel Escoto,https://play-lh.googleusercontent.com/a/ACg8ocJ9TApqRFhNXwxRtOreCzs6Tsz4LLzefAkrQAVyF863DmYz=mo,mini pekka is 🥵 hot,5,0,130300006,2025-12-01 07:19:09,,,130300006,mini pekka hot
0d5f0714-b828-4a85-b451-cd9489dc087c,Antonio Larios,https://play-lh.googleusercontent.com/a/ACg8ocJPDpr5UujhxeMhJP9yBEr_r0QdK-Drz6-c527Q2CxYs0VZhg=mo,they don't give you elixir,1,0,130300006,2025-12-01 07:18:28,,,130300006,dont give elixir
9647bf14-fea2-4b58-a89d-2bac83e4c704,MOSTAKIM HOSSAIN POLASH,https://play-lh.googleusercontent.com/a-/ALV-UjWfrrSF9cANAieN3qe3uK3Hgg6qrptUadgHc6yANhwz4TI1JoX5cQ,🙂👍👍,5,0,130300006,2025-12-01 07:16:27,,,130300006,
cf37228a-8a75-4732-b2af-31913c3920b1,Liam McCoog,https://play-lh.googleusercontent.com/a/ACg8ocKq7vce0uYFp7brWQT_bdj-InInUY6wQipOihDAM3hAMHF0_w=mo,good game,5,0,,2025-12-01 07:16:18,,,,good game
e316d8fd-1a6d-4bbf-a45b-e05e8d2d1d66,Cameron marra,https://play-lh.googleusercontent.com/a-/ALV-UjV7LrBEucL71Xga6MPlGuUb6-gcQLS-MlnRLZh3cpJQl2wGIQIT,hate this game,1,0,130300006,2025-12-01 07:13:46,,,130300006,hate game
4f84a277-8918-43a2-9a20-f216217725e9,Mateus Micelli Oliveira Chaves,https://play-lh.googleusercontent.com/a-/ALV-UjXnZ_HnWDNusAtbPESND7whortA-mrRroBlHCetQK2pr3TjX0G0,"que divertido jogar contra mega e bandida lider, que maravilhoso, que sentimento otimo, parece que eu to no ceu. Nossa e também os barbaros de elite, que bom. Mas o melhor é quando caio contra gente nivel maximo na arena 19, com mega e sparky, que bom. 10/10",5,0,130300006,2025-12-01 07:13:19,,,130300006,que divertido jogar contra mega bandida lider que maravilhoso que sentimento otimo parece que ceu nossa tambm barbaros elite que bom ma melhor quando caio contra gente nivel maximo arena com mega sparky que bom
47ac399b-ceb9-489e-b2e9-09a6b862f994,Raimundo,https://play-lh.googleusercontent.com/a-/ALV-UjXPhA3aG_oihFtB5xbEfGwupe5ldmqw2A1F8aC73hthFcvgatTP,Could be better optimizations to the cards. The new rebalance is weird for old players,1,0,130300002,2025-12-01 07:11:55,,,130300002,could good optimization card new rebalance weird old player
5a59e948-66f1-49af-8d22-0da40a5cce00,Reece Hinrichs,https://play-lh.googleusercontent.com/a-/ALV-UjXSL_-xKjcCa9UBnkpLEr9ptRatpAWMJYa4bfPmg0IRgCAEGAI,fun but ragebaited,5,0,130300006,2025-12-01 07:03:39,,,130300006,fun ragebaited
53438c84-380d-4fd2-b994-5b76efe5c3d8,Ahmad Shaban,https://play-lh.googleusercontent.com/a-/ALV-UjXpQ1LHskgBET0q-I0OeGH5XOohbiVANCvwo8TrwZX3PBQchOLj,obviously if not best game out there but supercell just hates their players,2,1,3.3314.5,2025-12-01 06:59:14,,,3.3314.5,obviously best game supercell hate player
21724484-c175-440d-b486-df4837146203,Camlann Ethan Ramdhari,https://play-lh.googleusercontent.com/a/ACg8ocKfTn8o-rCuYqcMUbvoK6Gpjns62k4OXN3jjPu-TapB7T5v3A=mo,"this game is so pay to win, I feel like I need to spend money just to progress",1,1,130300006,2025-12-01 06:53:32,,,130300006,game pay win feel like need spend money progress
0c4e539c-9489-44ad-977c-2aa22165dcf7,Kibwana Mwilenga,https://play-lh.googleusercontent.com/a-/ALV-UjV3m6J1YsuKu7z8aLo8lhzb2WWBYGP3h6qiO_2l-CJnXklDBqA,nice gane,5,0,130300006,2025-12-01 06:51:54,,,130300006,nice gane
9b561283-9ebc-4f7a-a5e9-bd982bd2353b,William Rugless,https://play-lh.googleusercontent.com/a/ACg8ocJf9kGKIO-gq-RoGQYv7Hu-e_50MqyhVlLWOngj1bIGlkhxlw=mo,"Awesome game, just a little pay to win",4,0,120169018,2025-12-01 06:43:37,,,120169018,awesome game little pay win
ac07de78-4b8b-4699-94b2-3d97f185695a,Xavier,https://play-lh.googleusercontent.com/a/ACg8ocJqC0mLgX3UHA0TKxN394HV6oTtRoYsGzxV4MkaD-QAG8d5ig=mo,its great all my mates love it and so do I.,5,0,110548004,2025-12-01 06:39:13,,,110548004,great mate love
f8cae286-27fa-4d9c-a274-23b7c52bc027,Dom Wood,https://play-lh.googleusercontent.com/a-/ALV-UjXUrXUAh7Cmc0gH7w6ksbQYVqfHtntKsWycxn_-ZZU4_sIGj-8,best game inh the world NO GLAZE,5,0,,2025-12-01 06:38:59,,,,best game inh world glaze
69d608e9-131f-446a-9170-e08eaecf2824,Skin Donnatello,https://play-lh.googleusercontent.com/a-/ALV-UjUo1JLITuxvIrae4sEWQzC2eMP-0EVetG3-zsCnkjprfMEKuaQ,used to be a great game. now its literally just pay to win. dont have heroes? money to buy cards to upgrade? no evolution cards? you cant compete. its not fair.,1,1,130300006,2025-12-01 06:36:22,,,130300006,use great game literally pay win dont heroes money buy card upgrade evolution card cant compete fair
02234400-ab5a-405c-921f-ad9c1026d190,Alec Jahnke-Goad,https://play-lh.googleusercontent.com/a/ACg8ocIKStW9M98ng2ZJh-MKgxKVlrLiGu1eLVtETMYM6X6aVUjv_g=mo,kinda fun but mostly not,2,1,130300006,2025-12-01 06:30:41,,,130300006,kinda fun mostly
2e2f0540-6444-4461-9a66-39d0acdf8fbf,Connor,https://play-lh.googleusercontent.com/a/ACg8ocJqr41BSTncotjpOJdLGfwupOBvnZn6fg6hzo0DLNwebVmxxg=mo,"amazing and fun, but a little pay to win",3,0,130300006,2025-12-01 06:27:29,,,130300006,amazing fun little pay win
d973eda0-9c1c-4bb0-b070-e4aa2d5708ee,samuel Tomlin,https://play-lh.googleusercontent.com/a/ACg8ocJax-Ckf-tWPcG687zKDNf0M-SVYaCz5iPckgU1dLEXnIyvGg=mo,it good,5,0,,2025-12-01 06:26:04,,,,good
b155c825-13a9-47fb-8882-baaae5a54074,Kathy,https://play-lh.googleusercontent.com/a-/ALV-UjWBSMKRPC4XzYAoAkv_1it3DfizXPsb1M6EtM1TCHaT8b85MYLQNQ,"returning player unable to log into game due to login loop. support is sending automated responses and forced me to in-game support, which is also a bot. unable to actually get assistance. it's ranking up there with one of worst support experiences ever. --2016 5 star review below-- However, having the chests on such long timers is an obvious money grab. Frankly, this timer could be pulled down to 1 hour and you could still make money.",1,1,130300006,2025-12-01 06:25:05,,,130300006,return player unable log game due login loop support send automate response force ingame support also bot unable actually get assistance rank one bad support experience ever star review however chest long timer obvious money grab frankly timer could pull hour could still make money
d4863d50-ced9-4401-b807-e8031189b4b5,SHIKIBU,https://play-lh.googleusercontent.com/a-/ALV-UjUuxm21h5Va9vKLDUb3ga38aYrM0efwTOoHQb6bY5wToqMrd8Y,good,5,0,130300006,2025-12-01 06:22:25,,,130300006,good
2d6070fc-d3ff-4146-b60d-54e54199da51,Khalil Nazeer,https://play-lh.googleusercontent.com/a-/ALV-UjV_T7ZTfiHGpDRtm194ZOiUD_H1vMPtlgPjB3ORfer0z-CBRKA,Amazing if you spend money!,5,0,,2025-12-01 06:21:31,,,,amaze spend money
f60344a0-38d1-4a27-b196-5666f9a0fb9e,Bennett full,https://play-lh.googleusercontent.com/a/ACg8ocJpvS_asXgPJ_H9jVxSnALniOvUyyXp2g1eqXSO5HpogJ1Xng=mo,I love it it's so entertaining it keeps me up for hours,5,1,130300006,2025-12-01 06:17:07,,,130300006,love entertaining keep hour
232ebe1a-9c79-4622-a375-3b052b13df29,Edvarderツ,https://play-lh.googleusercontent.com/a-/ALV-UjVsD_oEs24hpa3KDrmx5i5ECE4wEk86nLRkY-TR2IDw49FqDvU__g,Okay not that bad,3,0,130300002,2025-12-01 06:15:12,,,130300002,okay bad
1aa402bb-dab8-4421-ac76-78248b95859d,Gael H.,https://play-lh.googleusercontent.com/a-/ALV-UjVSivlF0kcoip_2VNV06vkMMk_5JbNrSo4RuEvMffmyCCJBsK2m-g,The fact that a lobotomized loser can pay a bunch of money to get good at the game using elixer golem is sad and absolutely no skill,1,1,130300006,2025-12-01 06:13:35,,,130300006,fact lobotomized loser pay bunch money get good game use elixer golem sad absolutely skill
fb98ef4e-244d-418c-ae43-05d975a01015,KeiYue,https://play-lh.googleusercontent.com/a-/ALV-UjVl5RMCw-cP2VQRsoSrxo8Q9fKgOQ6VTb_B02A2O_plEB_Qj2HK,newest update just shows the dev doesnt care,1,1,130300002,2025-12-01 06:10:22,,,130300002,new update show dev doesnt care
be91ee23-5c95-45d2-bef4-1e6fac542549,Aspen Tschritter,https://play-lh.googleusercontent.com/a/ACg8ocJ0Mj0oJvJcqqbxPJvfQfmpfhjZV0p4FMr8pWOSmDhJoJh4Fg=mo,"Previously, I gave this game five stars. as soon as level 16 came out, I took time out of my day to give this trash game a 1 star rating. as if this game wasn't pay to win enough. Im uninstalling and will not come back unless the update is reversed.",1,2,130300006,2025-12-01 06:06:13,,,130300006,previously give game five star soon level come take time day give trash game star rating game wasnt pay win enough uninstalling come back unless update reverse
9dc800e7-6b1e-4f2e-9383-4a77296fabde,Tod Shaffer,https://play-lh.googleusercontent.com/a/ACg8ocJX6eJOFRXizmANsRarOGfK3TprrOEvmyhSbccO6ce6dfkceQ=mo,amazing game.,5,1,130300006,2025-12-01 06:04:30,,,130300006,amazing game
d93a5848-0206-44f5-a04d-750a2d46f9bb,Mido Safwat (JOO),https://play-lh.googleusercontent.com/a-/ALV-UjW5xOCSlz4xMwCS9zdiGTFVOzy4tLmDVzM51TDiGqy0PLaBp67m,Legendary game,5,1,130300006,2025-12-01 06:00:16,,,130300006,legendary game
c6470254-30c2-4387-8c4f-b742c38a6aef,Kaitlyn,https://play-lh.googleusercontent.com/a-/ALV-UjV6jrwzlilYcOx8PvAxwfT0cqP5_a_U5hQI735vZLRl3KtZN2UG,The game is fun to play when having NOTHING to do. It's my first time playing so i don't know much.. But you can battle with cards that you already have and you unlock more cards as you go into higher arenas and i think you can battle your friends? but you can be in clans and yeah I think you should install it. (:,5,1,130300006,2025-12-01 05:58:02,,,130300006,game fun play nothing first time play dont know much battle card already unlock card high arena think battle friend clan yeah think install
f29fcb0b-238a-48b7-9776-a31b89bbc5e8,Hudson Alexis,https://play-lh.googleusercontent.com/a-/ALV-UjUiESj7Ne2xt3WIxw8Rs5xv8JpKqcGTQXGN18M01RbzYZFs0NI,get rid of fricking mega knight,1,0,130300006,2025-12-01 05:56:36,,,130300006,get rid fricking mega knight
ba992be7-76d2-4534-80b7-e6ab0e6ab8a1,Weston,https://play-lh.googleusercontent.com/a/ACg8ocJ1JBd7AJCh6zcVtyOP8NlevvE9IrMCEqfiwHxY1MwRqZnd9Q=mo,Good.,5,0,130300006,2025-12-01 05:48:28,,,130300006,good
332d8fa1-4c0e-4a7c-89f0-08a671cc7b27,Stiven Naranjo,https://play-lh.googleusercontent.com/a-/ALV-UjUJP1b2gdEzJwAuTwZZS7OXQm3OxuF-Y0_h3bS-mLXnQbQBeY-4,3 por que me frustra a cada rato,3,0,130300006,2025-12-01 05:45:06,,,130300006,por que frustra cada rato
f6988020-0905-4c29-ad81-9b057de9935c,L.RAMY,https://play-lh.googleusercontent.com/a/ACg8ocKPjF7fRpuhSAzGUDBP1NFmQ0zuv1vyEn0-8mRFefY9ukANZg=mo,ihet pay to win,4,0,130300006,2025-12-01 05:43:24,,,130300006,ihet pay win
a0f39e76-37a9-468e-9b5f-71516109b980,hayley lawton,https://play-lh.googleusercontent.com/a/ACg8ocIJ1RDVTzhtx0Y-ysVNrmVLsNJY5YAj4Dx4jOefaRQbTrAklQ=mo,great game and nerf miner lol,5,1,120169018,2025-12-01 05:43:22,,,120169018,great game nerf miner lol
071315e4-7885-481a-bd9a-10bae750c5bf,Zenebe Wasshun,https://play-lh.googleusercontent.com/a-/ALV-UjW2p1KkVlCX_mE7d1n8jQjXWthWQnNiACNFXyNpA7wh0uI2EAE,I love this game so much and im supprised it is from the same developer as Brawl stars,5,0,130300006,2025-12-01 05:42:41,,,130300006,love game much supprised developer brawl star
45c1f886-eeec-4949-b441-9e536b16749c,John Pork,https://play-lh.googleusercontent.com/a/ACg8ocIQh4uEq8-lZLINeIlNsbI1ucr2YOw1kcDeDEO3CtEIsAeFug=mo,get rid of megaknight and sparky,1,0,120169018,2025-12-01 05:40:39,,,120169018,get rid megaknight sparky
33b7a1b2-80a6-4f8a-bc26-bc3e54ce15cc,ahmad bilal,https://play-lh.googleusercontent.com/a/ACg8ocIjrYbcRJ1idcnU21Q0D5iXlFRSya91eow43in3fAwVvAzZ-w=mo,just the best game i have ever played no issues at all,5,0,130300002,2025-12-01 05:39:20,,,130300002,best game ever play issue
4341b684-4413-4cf8-9a5f-178f6090e55e,Rhys Ward,https://play-lh.googleusercontent.com/a/ACg8ocKKYhmSB2hb6ZVglUbCKMsXYWlffxz5boMukoJXzXWDQPUuXQ=mo,i love clash what can i say,5,0,,2025-12-01 05:34:45,,,,love clash say
a4d7c762-138d-4c50-8ef2-78ea475ccf37,Batman Ww,https://play-lh.googleusercontent.com/a/ACg8ocJFmcpHAgOIP0sKvpqBtXwfQh-cdtr2bphJS8cebtASfa1oBQ=mo,evo berserker is fire,5,0,130300006,2025-12-01 05:34:15,,,130300006,evo berserker fire
56667431-8f54-4049-a6af-6dd45c37171e,Marko Markovic,https://play-lh.googleusercontent.com/a/ACg8ocJzOnvv9T_quZOtVkt7rkhi7ePWnMpn7w7ZPY7Gvvl6yiB_Yw=mo,Nemam mega nightttttt,1,0,130300006,2025-12-01 05:32:17,,,130300006,nemam mega nightttttt
a8a76462-f4bd-420a-ba78-62bf66a36a7b,Ray Sandoval,https://play-lh.googleusercontent.com/a-/ALV-UjUpiOHoHrCaHVQp-H7g6KjNElJH7yM9LfOrbYZf2DHv2szT8CXW,amazing,5,1,130300006,2025-12-01 05:29:00,,,130300006,amaze
58c6084c-ebfd-4d31-8029-928b9f67df12,Nolan McCarthy,https://play-lh.googleusercontent.com/a/ACg8ocJE5-_zdPfxxWltprfoxticsu6xRaN7QNxTqzkZQXVwwyvUAIE=mo,"make the game more free to play, like wth is a black Friday 😭",4,0,130300006,2025-12-01 05:28:20,,,130300006,make game free play like wth black friday
398222ee-9fbf-4b1e-8528-54288cde2839,Isaac Petersen,https://play-lh.googleusercontent.com/a-/ALV-UjW66BdpxMjm3C6UzNEF0qVk309Vt1gVRB9cCyyvVI-6GrTIZRs,this game makes me want to end it all,5,0,130300006,2025-12-01 05:26:15,,,130300006,game make want end
00dda3ca-f336-4d22-8b27-510046998b4f,Arti Mishra,https://play-lh.googleusercontent.com/a/ACg8ocJAi2-EHSdpBnmTR9YNykCOFNy0GNojho5Wym2kNohGivI5tQ=mo,Addicting,5,1,,2025-12-01 05:25:06,,,,addict
4d9f2e1a-68ec-40e5-9475-0e260830e625,i i F N B R シ,https://play-lh.googleusercontent.com/a/ACg8ocJvEQ4TWjJh9se8IYRjZvHn89NReKOrbgf2vxyYEqqlzAPpSyU=mo,best game ever,5,0,130300006,2025-12-01 05:22:41,,,130300006,best game ever
f601b14f-0769-431f-9b75-317e47208739,Roo Jones,https://play-lh.googleusercontent.com/a-/ALV-UjUsyc-ZM0t6RBjN2RkY1I1Gt3nEPYfbRNWoYGBLtB3sCQDHps4,I only have one word this game sucks there is no tactics to it people say there's is there liers it's just placing people down and fighting against bots. and don't get me started on how overrated the game is it's not addictive as people say it's just a way for sweaty loser to socialise. Take my advice stay far away from this game.,1,1,110548004,2025-12-01 05:21:57,,,110548004,one word game suck tactic people say there liers place people fight bot dont get start overrate game addictive people say way sweaty loser socialise take advice stay far away game
2bb288f1-26f2-4d22-b7e9-8a40bba585ec,Express,https://play-lh.googleusercontent.com/a-/ALV-UjVg05CWMXfkk6WDs6_B8c61vGuY9GCvWZ_DNkQg6B9erpeV1Ene,hot steaming garbage until they remove royal hogs,1,0,,2025-12-01 05:20:44,,,,hot steam garbage remove royal hog
